gameId,blueFirstBlood,blueKills,blueDeaths,blueAssists,blueEliteMonsters,blueDragons,blueTotalGold,blueTotalExperience,blueWins
8025,1,5,5,4,0,0,17409,17256,0
8027,0,6,3,9,0,0,17409,17256,0
8028,1,3,2,2,1,1,14536,17256,0
8029,0,9,4,13,0,0,18117,18472,1
8030,1,3,3,3,1,1,18513,18472,1
8031,0,4,6,1,1,1,14536,17173,1
8032,1,9,2,11,1,1,18274,18021,1
8033,1,12,1,11,1,0,19558,18201,0
8035,0,9,0,12,0,0,18513,18472,1
8036,0,5,9,3,1,1,20038,19730,0
8037,0,5,8,5,0,0,17409,17256,0
8038,1,9,7,11,0,0,16961,19922,1
8039,1,6,3,5,2,1,13519,18021,1
8040,1,7,8,6,2,1,13519,18021,1
8041,0,5,2,5,0,0,14536,17256,0
8042,0,3,2,3,0,0,20619,17256,0
8043,0,0,5,0,0,0,14536,17256,1
8044,0,7,8,7,1,1,18274,18491,0
8045,0,6,3,4,0,0,14536,17119,1
8047,0,6,5,8,0,0,20619,17256,1
8048,1,8,2,8,1,1,18274,18201,1
8049,1,8,7,11,1,1,18274,18472,1
8050,1,4,3,6,0,0,14536,17863,0
8053,0,1,6,2,0,0,17409,17256,0
8054,1,13,9,11,2,1,18274,18021,1
8055,1,9,4,7,0,0,13519,18021,1
8058,1,5,2,6,1,0,13519,18021,1
8059,0,5,2,5,1,1,16961,18201,0
8061,0,7,4,4,0,0,16961,18201,1
8062,0,7,6,8,0,0,16961,20004,1
8063,0,2,6,1,0,0,17409,17256,0
8064,1,2,4,2,0,0,17409,17256,0
8065,1,7,4,5,1,1,19558,18201,1
8066,0,9,10,10,1,1,18117,18472,1
8067,0,5,9,7,0,0,17409,17256,0
8069,0,5,4,5,1,1,19558,18472,1
8071,1,6,4,5,2,1,13519,18201,1
8073,0,4,6,4,0,0,17409,17256,0
8074,1,4,9,4,0,0,14536,17256,0
8075,1,9,4,8,1,1,16961,17761,1
8077,0,4,14,5,0,0,17381,17119,0
8081,1,5,4,5,1,0,13519,18201,1
8082,1,9,10,7,0,0,17409,17256,0
8084,1,4,6,3,1,1,18274,18472,1
8085,1,4,8,5,0,0,14536,17863,0
8086,1,4,5,4,1,1,16544,17761,0
8087,0,3,10,3,1,0,17409,17256,0
8088,1,9,4,9,1,0,13519,18021,1
8090,0,6,4,6,1,1,18513,18472,1
8091,0,7,10,8,0,0,20619,17256,0
8092,1,9,6,11,1,1,18513,18201,1
8093,1,9,9,7,0,0,13475,19922,0
8094,1,4,3,3,1,1,19558,18472,1
8096,0,3,2,3,1,0,20619,17256,0
8097,1,5,4,9,1,1,18513,18201,1
8099,1,6,6,7,1,1,19558,18201,1
8100,1,5,2,6,1,0,16961,19483,1
8102,0,6,13,0,0,0,17409,17256,0
8103,1,9,6,7,0,0,20619,17256,0
8104,0,9,8,14,1,1,18274,18472,1
8105,1,11,5,11,1,1,18274,18491,1
8106,1,9,6,7,0,0,14536,17256,0
8107,0,8,10,6,1,0,20619,19922,0
8108,1,9,7,13,1,1,18274,18201,1
8109,0,7,11,7,0,0,18117,18201,0
8111,0,5,6,4,0,0,20619,19730,0
8112,0,7,10,5,0,0,17409,17256,0
8113,1,7,5,6,2,1,19558,18201,0
8114,1,4,6,5,0,0,14536,17256,0
8115,0,8,8,7,1,1,19558,18201,1
8118,0,2,6,3,0,0,17409,17256,0
8119,1,4,5,4,1,1,14536,17256,1
8120,1,5,3,6,1,1,13519,18021,1
8121,1,9,8,8,0,0,17409,17256,1
8122,1,10,3,11,0,0,18513,18021,1
8124,1,11,1,9,2,1,18513,18021,1
8125,0,6,4,6,0,0,17409,17256,0
8126,0,7,5,2,1,1,13475,17173,1
8127,1,8,8,8,0,0,19558,18201,0
8129,0,6,6,5,0,0,17409,17256,0
8131,1,12,4,11,1,0,18274,18472,1
8133,1,4,3,3,0,0,14536,17256,0
8138,1,8,3,10,1,1,18274,18021,1
8139,0,3,6,3,0,0,17409,17256,0
8140,0,9,10,7,0,0,13475,20004,1
8141,0,6,4,7,0,0,14536,17119,0
8142,0,8,6,12,0,0,13475,19922,0
8143,1,5,4,8,0,0,19558,18201,1
8144,1,9,3,7,1,1,16961,17256,0
8146,1,9,8,11,0,0,18513,18201,1
8147,0,7,9,6,0,0,17409,17256,0
8149,0,4,11,1,0,0,14536,17256,1
8150,0,3,8,3,0,0,17409,17256,0
8151,1,4,5,6,1,1,16544,19483,1
8152,1,4,14,4,0,0,16544,17256,1
8153,1,6,2,3,1,0,16961,17256,0
8154,1,6,4,4,0,0,17409,17256,0
8155,0,8,2,11,1,0,18274,18201,1
8156,0,0,9,0,0,0,17409,17256,0
8158,1,9,8,9,0,0,14536,17761,0
8159,1,4,5,6,0,0,16544,18201,1
8160,0,0,5,0,0,0,17409,17256,0
8161,0,3,11,3,0,0,17409,17256,0
8162,1,5,6,5,1,1,14536,17119,0
8163,1,7,4,10,1,0,13519,18021,1
8164,1,6,5,8,0,0,14536,17119,0
8165,0,7,8,5,0,0,14536,18201,1
8166,1,13,6,12,1,1,18274,18491,1
8167,1,6,9,3,2,1,18513,18201,1
8169,1,8,4,10,2,1,18274,18021,1
8170,1,9,4,6,1,0,13519,18201,1
8171,0,8,5,12,1,1,18513,18491,1
8172,0,8,8,8,2,1,18117,18472,1
8175,1,8,3,9,0,0,13519,18021,1
8176,1,3,2,3,1,0,16961,18201,0
8177,0,5,6,6,0,0,17409,17256,0
8180,1,8,8,13,1,1,18274,18491,0
8181,1,11,7,14,1,1,18274,18491,1
8182,1,7,3,8,1,1,18274,18491,1
8183,0,2,11,2,0,0,17409,17256,1
8184,1,7,4,8,1,1,18274,18491,0
8186,0,4,5,5,0,0,17409,17256,0
8188,0,6,4,2,1,1,18274,18472,1
8189,0,6,11,5,0,0,14536,17256,0
8190,0,6,2,7,1,1,18274,20004,1
8191,0,2,10,0,0,0,17409,17256,0
8192,0,8,8,10,1,1,18117,18472,1
8193,0,7,8,4,0,0,20619,17256,0
8194,0,0,8,0,0,0,18117,20004,0
8196,0,6,5,7,1,1,13475,18201,0
8197,1,4,4,6,1,1,18513,18021,0
8198,0,7,10,8,1,1,18117,20004,0
8199,0,3,4,5,0,0,17409,17256,0
8200,1,13,5,14,1,0,18513,18491,1
8201,1,5,3,5,1,1,16961,18472,1
8202,1,9,6,11,2,1,13519,18021,1
8203,1,4,2,3,2,1,18513,18201,1
8206,0,6,4,7,1,0,18513,18201,1
8208,1,13,0,3,1,1,18274,18491,1
8210,1,4,13,0,0,0,17409,17256,0
8211,0,5,6,3,1,1,20619,17173,0
8212,0,11,7,14,1,1,18513,18472,1
8216,0,9,10,14,1,1,18274,18472,1
8218,0,2,5,2,1,1,14536,19730,1
8219,1,8,3,1,0,0,14536,17256,1
8220,1,9,10,8,1,1,18274,18472,1
8223,0,8,6,7,0,0,14536,17119,0
8224,1,12,9,2,0,0,14536,17256,0
8226,0,4,4,5,0,0,14536,17256,0
8227,1,13,6,12,0,0,18513,18201,1
8228,0,5,2,5,1,1,18274,18491,1
8230,1,8,7,14,1,1,18274,18491,1
8231,0,7,6,2,0,0,17409,17256,1
8232,0,7,3,9,1,0,19558,18201,0
8233,1,7,6,7,2,1,18274,18021,1
8235,1,5,5,6,0,0,16961,18201,1
8237,1,13,4,12,2,1,18274,18491,1
8239,1,10,10,9,1,0,13475,18201,0
8241,0,5,9,2,0,0,17409,17256,0
8242,0,7,6,7,0,0,18513,18491,1
8244,1,7,2,11,1,1,19558,18201,0
8245,0,7,5,8,1,1,18274,18472,0
8246,0,0,11,0,0,0,17409,17256,0
8247,1,10,4,12,1,1,18274,18491,1
8248,0,4,11,1,1,1,18274,18472,1
8253,1,5,4,6,2,1,19558,18201,0
8254,0,8,5,5,0,0,14536,18986,1
8255,0,6,6,4,0,0,17409,17256,0
8257,1,5,3,7,0,0,13475,17119,0
8258,0,4,8,4,0,0,17409,17256,0
8260,0,7,9,5,0,0,17409,17256,0
8261,1,6,5,4,2,1,18513,18201,1
8262,1,9,10,11,0,0,14536,17256,0
8263,1,6,3,6,1,1,19558,18201,1
8264,1,4,3,5,2,1,19558,18201,0
8266,1,7,5,9,1,1,19558,18201,0
8267,1,9,3,8,1,0,13475,17256,0
8268,0,3,5,2,0,0,17409,17256,0
8270,0,6,11,6,0,0,14536,17256,0
8271,0,5,6,6,0,0,17409,17256,0
8272,1,4,5,5,1,0,16544,18201,1
8273,1,12,4,6,0,0,18513,18021,1
8274,0,0,6,0,1,0,17409,17256,0
8275,1,7,4,7,0,0,14536,17256,0
8277,1,9,6,11,0,0,14536,18986,1
8279,1,8,2,11,2,1,18274,18021,1
8280,0,8,4,9,0,1,18513,18472,1
8281,0,7,5,8,1,0,18117,18472,0
8282,0,5,8,5,0,0,14536,17256,0
8283,0,7,4,6,1,1,18274,18472,1
8284,1,7,3,9,2,1,13519,18021,0
8286,1,7,8,10,0,0,14536,17119,0
8287,1,6,4,4,1,1,19558,18201,0
8288,1,8,3,9,1,0,18513,18201,1
8289,0,9,7,8,1,1,18117,18472,0
8290,0,3,6,3,0,0,17409,17256,0
8291,1,10,10,11,2,1,18513,18472,1
8292,1,4,9,2,1,1,17409,17256,0
8293,0,7,10,6,0,0,14536,19483,0
8294,1,5,6,5,0,0,14536,17119,0
8295,1,11,3,8,2,1,18274,18491,1
8296,1,4,11,6,0,0,14536,17256,0
8297,1,2,5,4,0,0,17409,17256,0
8298,0,7,8,9,0,0,16961,18472,1
8299,1,6,3,8,0,0,17409,17256,0
8303,1,10,1,9,1,1,19558,18201,1
8305,0,8,10,8,1,1,18117,20004,1
8306,1,2,9,3,1,1,20619,17256,0
8308,0,10,6,12,1,1,18117,18472,1
8309,0,5,2,5,1,1,18513,18472,1
8312,1,9,2,7,1,1,19558,18612,1
8313,0,7,8,4,1,0,18274,18491,1
8315,1,7,2,8,1,1,18274,18491,1
8316,0,9,5,9,0,0,17409,17256,0
8317,1,6,6,4,0,0,17409,17256,0
8318,0,7,5,8,0,0,16961,18201,0
8319,0,6,6,7,1,0,19558,18201,1
8320,1,4,3,6,2,1,19558,18201,0
8321,0,6,6,8,1,1,16961,18141,1
8322,0,6,10,0,0,0,14536,17256,1
8323,1,8,7,10,1,1,18274,18491,1
8325,0,8,10,4,1,0,16961,20004,1
8326,0,8,5,0,0,0,14536,17256,0
8328,0,5,11,2,0,0,17409,17256,0
8331,0,5,5,7,1,1,16961,18201,0
8332,0,6,6,6,0,0,17409,17256,0
8333,0,6,5,8,0,0,17409,17256,0
8334,0,1,9,0,0,0,17409,17256,0
8335,1,6,2,4,0,0,13475,17256,1
8336,1,9,6,9,1,0,13519,18021,1
8337,1,9,9,11,0,0,14536,17256,0
8338,1,7,4,4,1,1,18274,18472,1
8341,0,4,6,0,0,0,17409,17256,0
8342,1,11,6,14,2,1,18274,18491,1
8343,1,4,6,5,0,0,14536,17863,0
8344,0,7,6,8,0,0,18117,18472,1
8345,1,8,8,8,0,0,17409,17256,0
8346,1,8,5,9,2,1,19558,18201,1
8347,0,3,6,4,0,0,17409,17256,0
8348,1,4,2,9,1,1,16961,18201,0
8349,1,6,6,5,0,0,14536,17256,0
8351,1,5,9,8,0,0,14536,17256,1
8352,1,1,9,0,0,0,17409,17256,0
8353,0,4,6,5,0,0,14536,17256,0
8354,0,7,8,8,0,0,18117,18201,1
8355,0,6,6,4,0,0,17409,17256,0
8356,1,12,1,11,1,0,18274,18491,1
8357,1,7,10,8,1,1,18117,18201,0
8358,0,5,5,2,1,0,16961,18201,0
8360,0,3,5,3,0,0,17409,17256,0
8361,0,1,8,1,0,0,17409,17256,0
8363,1,4,2,3,0,0,13519,18201,1
8364,0,5,6,8,2,1,18117,18472,0
8365,1,5,9,6,1,1,17409,17256,0
8366,0,4,10,5,1,0,20619,19730,0
8367,1,6,4,5,1,1,18513,18201,1
8368,0,5,9,8,0,0,17409,17256,0
8369,0,2,5,0,1,0,16961,19922,0
8370,0,3,11,4,0,0,17409,17256,0
8371,1,4,2,3,0,0,17409,17256,0
8372,1,11,6,11,1,0,18513,18021,1
8373,0,6,5,7,0,0,14536,17256,1
8374,1,8,5,13,1,1,18274,18472,1
8375,1,4,10,5,0,0,17409,17256,0
8376,1,11,7,8,1,1,18274,18491,0
8377,0,4,6,3,0,0,13475,18201,0
8378,1,8,5,8,1,0,18513,18201,0
8379,0,3,9,5,0,0,17409,17256,0
8380,1,3,2,3,1,1,16961,17256,1
8381,1,5,4,6,1,1,13519,18201,1
8382,0,5,7,4,0,0,17409,17256,0
8383,0,9,2,10,0,0,18117,19730,1
8384,1,6,3,1,1,0,16961,19483,1
8385,1,6,8,7,1,1,18274,18201,1
8386,0,7,9,10,2,1,18274,18491,1
8388,1,2,4,2,0,0,17409,17256,0
8389,1,8,6,12,1,1,18274,18491,1
8390,1,4,8,3,0,0,13475,18579,1
8391,1,4,5,3,1,1,16961,18201,1
8392,0,9,6,14,0,0,18117,18472,0
8393,0,7,8,8,2,1,18274,18491,1
8394,1,10,5,6,0,0,16544,18201,1
8395,0,5,5,6,0,0,16544,18201,1
8396,0,4,4,4,0,0,17409,17256,0
8397,1,4,5,3,0,0,17409,17256,0
8399,1,5,6,6,2,1,13519,18021,0
8400,0,2,5,0,0,0,17409,17256,0
8401,0,9,10,0,0,0,20619,19730,0
8402,0,6,5,8,0,0,17409,17256,1
8403,1,9,5,8,1,0,18513,18201,1
8404,0,4,4,4,1,1,18274,18472,1
8405,0,8,4,8,2,1,18117,20004,0
8408,1,9,3,11,1,1,18274,18201,1
8409,0,7,10,10,0,0,20619,19730,0
8411,1,9,8,14,1,0,18513,18021,1
8413,0,6,4,3,1,0,20619,17256,0
8414,1,8,8,8,0,0,19558,18201,1
8415,0,8,6,8,2,1,16961,18201,1
8416,1,10,8,7,1,1,18274,18491,1
8417,1,8,5,9,2,1,13519,18201,1
8419,1,8,7,7,1,1,18274,18491,1
8421,1,8,3,7,1,1,18274,18491,1
8422,1,7,6,6,0,0,14536,17256,0
8423,1,7,2,7,2,1,13519,18021,1
8424,1,10,2,10,0,0,18513,18021,1
8427,1,11,9,14,1,0,19558,18201,0
8428,0,6,9,6,1,1,18274,18472,1
8429,1,4,8,3,1,0,19558,18201,1
8432,0,3,5,4,1,1,14536,19730,0
8433,0,7,9,8,1,0,17381,17761,0
8435,0,6,9,4,2,1,19558,18201,1
8436,0,9,5,8,1,1,18117,18472,1
8437,1,11,7,11,1,0,19558,18201,0
8439,1,4,11,5,0,0,17409,17256,0
8440,0,3,9,6,1,0,20619,17256,0
8441,0,5,8,8,0,0,18117,20004,1
8442,0,6,5,6,1,1,19558,18201,0
8443,0,5,6,6,1,0,18513,18491,1
8444,0,2,10,3,1,0,17381,19730,1
8446,0,10,10,12,0,0,16961,19797,1
8448,0,5,5,4,1,1,19558,18472,1
8449,1,4,2,4,2,1,13519,18021,1
8450,1,6,7,8,0,0,19558,18201,1
8452,0,7,10,4,0,0,17409,17256,0
8453,1,10,4,12,1,0,18513,18201,1
8454,0,5,9,4,0,0,14536,17256,0
8456,1,4,4,3,0,0,17409,17256,1
8457,0,7,5,6,0,0,16961,18201,1
8458,0,5,8,5,1,1,20619,19730,1
8459,0,6,6,8,0,0,17381,19730,1
8462,0,5,6,5,1,0,14536,17256,1
8464,1,7,10,8,0,0,20619,17256,1
8465,0,9,0,13,0,0,20038,17761,0
8466,0,6,10,4,1,1,17381,17173,1
8467,1,2,3,4,0,0,17409,17256,0
8468,1,9,5,9,1,1,13519,18201,1
8469,0,7,5,6,0,0,14536,17119,0
8470,1,5,11,4,0,0,14536,17256,0
8471,0,6,9,5,0,0,17409,17256,0
8472,1,13,14,14,1,0,16961,18201,0
8473,0,5,11,5,0,0,17409,17256,0
8474,1,9,2,13,1,1,18274,18491,1
8475,1,4,4,4,0,0,14536,17256,0
8476,0,7,6,9,0,0,17409,17256,0
8477,0,4,6,4,0,0,17409,17256,0
8478,1,9,5,9,1,0,14536,17256,0
8479,0,4,6,4,1,1,19558,18201,1
8483,0,4,8,4,0,0,17409,17256,0
8484,0,3,10,2,0,0,17409,17256,0
8485,0,6,5,6,0,0,17409,17256,0
8486,0,7,9,8,0,0,20619,17256,0
8487,1,5,4,3,1,1,13475,17256,0
8489,1,4,6,6,1,1,14536,17256,0
8490,0,3,10,3,0,0,17409,17256,0
8491,1,5,6,3,1,0,14536,17256,0
8493,0,2,6,4,0,0,17409,17256,0
8494,1,3,2,5,1,1,16961,18472,1
8495,0,5,5,7,0,0,14536,18201,0
8496,0,7,8,6,0,0,13475,18201,0
8498,1,9,2,10,0,0,17381,17256,0
8499,1,13,5,12,1,1,18274,18491,1
8500,1,10,5,8,1,1,18513,18491,1
8501,0,3,8,1,0,0,17409,17256,0
8502,1,3,5,2,1,0,17409,17256,0
8503,1,11,10,9,1,1,18274,18491,1
8504,0,3,6,3,1,0,17409,17256,0
8506,0,0,5,0,1,0,17409,17256,0
8507,1,7,5,5,1,1,14536,17256,0
8508,1,10,8,8,0,0,19558,18201,1
8509,1,13,7,14,1,1,18274,18491,1
8510,1,11,9,11,1,0,18513,18021,1
8512,0,3,4,2,0,0,14536,17256,1
8513,1,11,1,9,0,0,16544,18201,1
8514,0,9,10,3,0,0,20619,19730,0
8515,1,7,6,9,2,1,13519,18021,1
8516,1,5,5,2,0,0,14536,17256,1
8517,1,5,3,4,0,0,14536,17256,0
8518,1,9,3,11,0,0,19558,18201,1
8519,0,7,3,6,1,1,18274,18472,1
8521,1,4,6,2,0,0,17409,17256,0
8522,0,7,9,6,0,0,14536,19922,0
8523,0,5,6,4,0,0,13475,17119,1
8524,0,4,4,4,2,1,18274,18491,1
8525,1,8,9,5,0,0,16544,19483,1
8526,1,4,4,4,0,0,16961,19922,1
8527,0,6,10,4,1,1,17409,17256,0
8528,0,6,3,8,0,0,20619,17256,1
8529,1,3,4,3,0,0,17409,17256,0
8530,0,5,8,5,0,0,17409,17256,0
8531,1,13,4,5,2,1,16961,18201,0
8532,1,5,7,8,1,1,18274,18021,1
8533,1,3,6,5,1,1,14536,17256,0
8534,0,10,3,12,2,1,18513,18491,1
8535,0,5,8,5,0,0,14536,17256,0
8536,1,10,9,5,2,1,18513,18201,1
8537,1,5,3,6,1,1,13519,18021,1
8538,1,6,4,5,1,1,19558,18201,1
8539,1,4,5,2,0,0,17409,17256,0
8540,1,9,4,11,0,0,16961,19922,1
8541,1,11,14,11,2,1,18513,18021,1
8543,1,13,4,6,1,1,18274,18491,1
8546,0,7,6,2,1,1,18117,18472,1
8547,0,4,5,3,1,0,17409,17256,0
8549,0,2,5,1,0,0,17409,17256,0
8550,1,4,5,3,0,0,16544,17119,0
8551,1,4,3,4,1,0,14536,17256,0
8552,1,3,4,2,0,0,17409,17256,0
8553,0,7,5,7,0,0,16961,18201,0
8554,1,9,4,7,0,0,19558,18201,1
8555,0,7,8,6,1,0,16961,18201,0
8557,0,7,5,8,0,0,14536,17256,0
8558,1,9,4,9,0,0,14536,17256,0
8559,1,4,3,6,1,1,13519,18201,1
8560,0,5,6,5,0,0,14536,17256,1
8561,1,8,2,9,1,0,16544,17256,1
8563,0,7,5,7,1,0,18513,18491,1
8564,1,5,4,4,1,1,18513,18201,1
8565,0,9,7,14,0,0,18117,18141,0
8566,1,12,6,6,1,1,18274,18021,1
8567,0,4,6,2,0,0,17409,17256,1
8568,0,9,8,8,0,0,20619,17256,0
8569,0,1,10,1,0,0,17409,17256,0
8571,1,9,7,8,0,0,16961,17761,0
8573,0,4,6,4,1,0,18513,18491,1
8574,1,8,8,9,0,0,19558,18201,0
8575,1,5,8,5,0,0,17409,17256,0
8577,0,8,8,7,0,0,16961,18201,0
8578,1,7,2,0,1,1,18513,18021,1
8579,0,6,6,4,2,1,19558,20004,1
8580,0,5,8,5,0,0,17409,17256,0
8581,1,9,5,6,1,1,13519,18201,1
8582,1,13,6,11,1,0,16961,18201,1
8583,0,7,11,8,2,1,18274,18491,0
8584,0,6,6,0,0,0,20619,17256,1
8586,0,5,10,3,0,0,20619,17256,0
8587,1,10,5,10,0,0,16961,18201,1
8589,1,4,4,5,0,0,16544,17119,1
8590,1,11,4,14,0,0,13519,18201,1
8591,1,10,3,9,1,0,13519,18201,1
8592,1,7,6,6,0,0,16961,18201,1
8593,1,4,5,5,0,0,14536,17256,0
8595,0,6,9,6,0,0,17409,17256,0
8596,0,6,11,6,0,0,14536,17119,0
8597,1,5,4,9,1,0,14536,17256,0
8598,1,12,5,1,0,0,17409,17256,0
8599,0,2,5,2,0,0,17409,17256,0
8600,0,7,5,8,0,0,13475,18986,1
8602,1,7,2,9,2,1,18513,18021,0
8603,0,7,10,7,0,0,16961,18201,0
8604,1,4,4,4,0,0,14536,17256,0
8608,0,3,4,0,0,0,17409,17256,0
8609,1,11,5,12,1,1,18513,18491,1
8610,1,7,4,12,1,1,18274,18491,1
8612,1,10,1,7,0,0,16961,18201,1
8613,1,7,6,8,0,0,18513,18491,1
8614,1,3,5,2,0,0,14536,17256,0
8615,1,9,3,9,1,1,18117,20004,0
8616,0,7,4,7,1,1,18117,18472,0
8617,0,3,6,4,0,0,17409,17256,0
8618,1,4,4,2,1,1,14536,17256,0
8619,1,8,6,14,1,1,18274,18491,1
8620,0,6,9,5,0,0,17409,17256,1
8622,1,10,5,7,0,0,16961,18201,1
8623,1,3,4,3,2,1,17409,17256,0
8625,0,5,8,6,1,1,19558,18201,0
8626,0,5,5,3,0,0,17409,17256,0
8627,1,7,8,7,0,0,16961,18201,1
8628,1,7,4,7,1,1,18513,18021,1
8629,0,5,8,4,0,0,17409,17256,0
8630,1,10,1,5,0,0,14536,17256,0
8631,1,5,2,3,0,0,20619,17256,0
8632,0,7,4,8,0,0,16961,20004,1
8634,1,3,3,5,0,0,14536,17256,0
8636,1,5,3,8,0,0,19558,18201,1
8637,1,3,2,2,0,0,17409,17256,0
8638,1,13,9,11,0,0,18513,18201,1
8639,0,6,2,6,1,1,18274,18021,1
8640,0,1,4,2,0,0,17409,17256,0
8641,1,4,5,5,0,0,17440,17256,0
8642,0,6,11,9,2,1,16961,20004,1
8644,1,8,8,8,1,1,18274,18491,1
8645,0,7,9,7,0,0,16961,18201,1
8646,1,9,4,10,2,1,18274,18491,1
8647,1,5,5,6,1,0,14536,17256,0
8648,0,4,5,3,0,0,17409,17256,0
8649,1,9,8,7,1,0,19558,18201,0
8650,1,9,4,11,1,0,19558,18201,1
8651,0,4,6,4,0,0,17409,17256,0
8652,1,4,7,4,1,1,19558,18201,0
8653,0,1,5,0,0,0,17409,17256,0
8654,0,3,4,5,0,0,14536,17256,1
8656,0,3,5,0,0,0,17409,17256,0
8657,0,6,9,0,0,0,17409,17256,0
8658,0,9,8,11,0,0,20619,17256,0
8660,0,1,6,1,0,0,17409,17256,0
8661,1,5,5,9,0,0,16544,18201,1
8663,1,9,6,8,1,1,18513,18201,1
8664,0,3,4,3,0,0,17409,17256,1
8665,1,3,9,1,0,0,17409,17256,0
8666,1,7,8,6,0,0,16544,19483,1
8667,1,6,5,2,1,0,14536,17256,0
8669,0,5,4,5,0,0,17409,17256,0
8670,0,7,6,5,0,0,17409,17256,0
8672,1,0,3,0,0,0,19558,18201,1
8673,0,6,10,8,0,0,20038,18420,0
8674,1,4,4,2,0,0,14536,17256,0
8675,0,5,9,5,1,1,13475,18938,0
8676,0,5,9,3,0,0,17409,17256,0
8677,1,7,8,9,2,1,19558,18201,1
8679,1,5,3,14,1,1,18513,18201,1
8680,0,2,5,2,0,0,17409,17256,1
8681,0,7,8,4,0,0,16961,17761,1
8683,0,3,3,4,1,1,16961,17173,1
8685,1,3,3,5,1,1,14536,17256,0
8686,0,0,10,7,0,0,16961,18420,0
8687,1,10,4,7,0,0,16961,18201,0
8688,1,4,6,3,0,0,16961,18201,1
8689,0,3,11,4,0,0,17409,17256,0
8692,1,7,4,5,1,1,18513,18201,0
8693,1,4,3,5,0,0,14536,18637,1
8694,0,7,5,6,0,0,14536,18201,1
8695,0,6,5,2,0,0,14536,19730,1
8696,1,7,2,11,0,0,19558,18201,1
8697,1,6,6,6,1,1,13475,17256,0
8698,0,0,10,2,0,0,17409,17256,1
8699,1,7,3,4,2,1,19558,18201,0
8700,1,4,5,3,2,1,19558,18201,0
8701,1,7,4,7,0,0,16961,18201,0
8702,1,7,8,4,0,0,16961,18201,0
8704,0,9,10,11,0,0,13475,18986,1
8705,1,4,2,3,1,1,18513,18491,1
8706,0,3,5,3,0,0,13475,18420,1
8707,0,6,6,3,0,0,17409,17256,0
8712,0,3,4,3,0,0,17409,17256,0
8713,1,13,8,14,0,0,18513,18201,1
8714,1,6,4,8,0,0,16961,19483,1
8715,0,7,4,10,1,0,18117,20004,1
8716,0,3,9,4,2,1,16961,20004,0
8717,0,5,9,6,0,0,14536,17256,0
8718,0,6,4,5,0,0,17409,17256,0
8719,1,6,4,6,0,0,17409,17256,0
8721,1,5,3,4,0,0,14536,17863,1
8722,0,6,4,3,0,0,17409,17256,0
8723,1,2,4,3,0,0,17409,17256,0
8725,0,6,4,4,1,1,14536,17256,0
8727,0,4,6,4,0,0,17409,17256,0
8728,1,11,6,9,1,1,13519,18021,1
8729,1,10,3,11,0,0,16544,18201,1
8730,0,7,9,8,0,0,17381,19730,0
8731,1,8,4,11,2,1,18274,18021,1
8732,1,5,8,7,0,0,16961,18201,1
8733,0,7,8,0,0,0,20619,17256,1
8735,0,7,8,8,0,0,20619,17256,0
8736,1,5,5,5,1,1,14536,18201,0
8738,0,5,2,5,1,1,16961,18472,1
8739,0,5,9,7,0,0,13475,18201,0
8740,0,2,6,2,0,0,17409,17256,0
8741,1,5,4,6,0,0,13519,18021,1
8742,0,4,5,3,0,0,14536,17256,1
8743,1,12,3,11,0,0,19558,18201,1
8745,0,7,4,7,2,1,18274,18021,1
8747,1,3,4,5,0,0,17409,17256,0
8749,1,10,10,3,0,0,18274,18021,1
8751,1,7,4,11,0,0,20619,17256,0
8752,1,13,0,12,1,1,18274,18491,1
8753,0,5,6,9,0,0,14536,18201,0
8755,1,4,4,2,0,0,14536,17256,0
8756,1,4,5,3,0,0,16961,19922,1
8757,0,10,4,12,1,1,18274,18491,1
8758,0,3,6,3,0,0,17409,17256,0
8759,0,3,11,4,0,0,17409,17256,0
8760,0,8,8,9,2,1,18117,18472,1
8761,0,2,5,2,0,0,17409,17256,0
8762,1,7,5,6,0,0,16961,18201,0
8764,0,5,8,5,1,1,17409,17256,0
8765,1,11,6,8,0,0,18513,18021,1
8766,0,4,7,2,0,0,17409,17256,0
8768,0,9,8,8,0,0,18117,20004,1
8769,1,6,3,7,1,1,18274,18201,1
8770,1,9,3,11,1,1,18513,18021,0
8771,1,4,6,6,0,0,16961,18201,1
8772,1,4,4,3,0,0,14536,17256,0
8773,0,5,8,4,0,0,17409,17256,0
8774,0,6,6,6,0,0,17409,17256,0
8775,0,3,9,3,0,0,17409,19730,0
8776,0,7,9,8,0,0,17381,18472,1
8777,0,4,8,5,0,0,17409,17256,0
8778,1,9,4,8,1,0,18513,18201,1
8779,0,11,8,8,0,0,18117,18472,0
8781,0,8,6,9,0,0,16961,18201,1
8782,0,4,11,3,1,1,18117,18472,1
8784,0,7,9,8,0,0,17381,19730,0
8785,1,6,4,7,1,1,18513,18201,1
8787,0,7,6,6,1,1,20619,17761,0
8788,0,3,10,3,1,1,17381,17173,0
8790,0,5,6,3,1,1,17409,17256,0
8791,0,4,9,5,1,1,16961,18201,0
8792,0,11,7,8,1,1,16146,18491,1
8793,1,6,4,3,0,0,17409,17256,0
8794,1,10,4,9,2,1,18513,18201,1
8795,1,5,5,5,0,0,14536,17256,0
8796,1,8,3,7,0,0,18513,18021,1
8797,0,10,6,12,1,1,18513,18491,1
8798,0,2,2,2,1,0,20619,17256,0
8799,0,8,6,7,0,0,14536,17119,0
